Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3172309,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
3239777,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2004,,,,,,,,,76.46 [73.01-79.98],76.45836,73.00984,79.97766,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
1655022,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2009,,,,,,,,,4.12 [4.12-4.12],4.12388,4.12388,4.12388,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
1796906,MALARIA_EST_MORTALITY,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
1830419,MALARIA_EST_MORTALITY,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,10.40 [4.31-18.52],10.40437,4.31249,18.5169,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
5389438,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2013,,,,,,,,,0.12 [0.06-0.23],0.1238,0.0619,0.22697,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
3961430,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2010,,,,,,,,,3.31 [1.37-5.98],3.30713,1.36533,5.97711,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
2335394,MALARIA_EST_MORTALITY,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
9239959,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2013,,,,,,,,,148.86 [129.99-169.89],148.85782,129.98838,169.88587,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
4237890,MALARIA_EST_MORTALITY,COUNTRY,TKM,EUR,Europe,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
6020712,MALARIA_EST_MORTALITY,COUNTRY,NER,AFR,Africa,YEAR,2011,,,,,,,,,182.46 [167.65-198.66],182.45507,167.64978,198.65765,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2632388,MALARIA_EST_MORTALITY,COUNTRY,MRT,AFR,Africa,YEAR,2015,,,,,,,,,18.94 [18.26-19.69],18.93616,18.25536,19.69259,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
6451853,MALARIA_EST_MORTALITY,COUNTRY,VNM,WPR,Western Pacific,YEAR,2002,,,,,,,,,0.17 [0.08-0.25],0.16881,0.08096,0.25493,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
8215735,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2006,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
1398611,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
3212873,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2004,,,,,,,,,25.07 [23.75-26.61],25.06917,23.74512,26.61143,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
8471333,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2011,,,,,,,,,0.09 [0.02-0.15],0.0852,0.0213,0.14909,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
1776655,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
1864211,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,0.60 [0.19-1.61],0.60321,0.19356,1.61485,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
1924287,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2019,,,,,,,,,0.87 [0.45-1.35],0.86997,0.45204,1.3476,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7172065,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2023,,,,,,,,,37.14 [30.85-45.82],37.14397,30.84583,45.81734,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
8916466,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0.42 [0.19-0.66],0.41765,0.19452,0.65794,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
5597224,MALARIA_EST_MORTALITY,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2011,,,,,,,,,1.15 [0.58-1.77],1.15244,0.58043,1.77296,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
3995176,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2010,,,,,,,,,66.30 [63.74-69.14],66.30424,63.74486,69.13839,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
9320904,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2003,,,,,,,,,318.03 [296.62-340.76],318.02712,296.62435,340.75992,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2814854,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2005,,,,,,,,,0.93 [0.93-0.93],0.93278,0.93278,0.93278,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
1230448,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2000,,,,,,,,,167.13 [159.14-175.53],167.12705,159.13832,175.53134,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
8134940,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6640244,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
1601014,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
3327550,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2022,,,,,,,,,54.17 [50.26-65.92],54.17176,50.26064,65.91534,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
5078841,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
159341,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2007,,,,,,,,,16.27 [6.33-76.38],16.26927,6.32694,76.37521,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
7138416,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2022,,,,,,,,,68.38 [43.31-111.65],68.38484,43.31068,111.64806,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2038500,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2004,,,,,,,,,16.81 [5.51-80.53],16.81275,5.51266,80.52824,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
4641968,MALARIA_EST_MORTALITY,COUNTRY,RWA,AFR,Africa,YEAR,2007,,,,,,,,,32.00 [31.09-32.99],32.00022,31.08922,32.995,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
8323406,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2015,,,,,,,,,48.87 [46.38-51.58],48.87467,46.38063,51.58214,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
1499970,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2003,,,,,,,,,165.36 [156.02-174.96],165.36125,156.01947,174.96317,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
8727771,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2005,,,,,,,,,109.70 [103.67-113.82],109.69692,103.66946,113.81785,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
8896490,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2007,,,,,,,,,4.00 [1.78-7.29],4.00129,1.77722,7.29168,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
3941258,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2007,,,,,,,,,4.12 [4.12-4.12],4.12446,4.12446,4.12446,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
2295067,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2022,,,,,,,,,0.01 [0.01-0.01],0.0099,0.0099,0.0099,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
920851,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,13.32 [5.43-24.03],13.32472,5.43457,24.03231,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
7825477,MALARIA_EST_MORTALITY,COUNTRY,HTI,AMR,Americas,YEAR,2022,,,,,,,,,0.65 [0.25-1.21],0.65191,0.25298,1.20651,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
1244012,MALARIA_EST_MORTALITY,COUNTRY,GNQ,AFR,Africa,YEAR,2012,,,,,,,,,50.48 [44.76-57.52],50.48385,44.76286,57.51912,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
4830332,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2012,,,,,,,,,137.87 [127.46-149.27],137.86611,127.4573,149.27141,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
5005193,MALARIA_EST_MORTALITY,COUNTRY,THA,SEAR,South-East Asia,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
1884453,MALARIA_EST_MORTALITY,COUNTRY,DZA,AFR,Africa,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
7104933,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8835722,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2018,,,,,,,,,86.14 [61.54-121.46],86.14329,61.54287,121.45807,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
5590555,MALARIA_EST_MORTALITY,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4049062,MALARIA_EST_MORTALITY,COUNTRY,BWA,AFR,Africa,YEAR,2009,,,,,,,,,0.45 [0.45-0.45],0.45462,0.45462,0.45462,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
9240069,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
9320993,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2004,,,,,,,,,0.02 [0.02-0.02],0.02155,0.02155,0.02155,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
7725040,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2017,,,,,,,,,2.94 [1.46-4.59],2.93851,1.46051,4.59142,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
1190022,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2009,,,,,,,,,1.15 [0.53-1.87],1.15008,0.52892,1.86965,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
6411472,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2014,,,,,,,,,0.02 [0.02-0.02],0.02436,0.02436,0.02436,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
8256377,MALARIA_EST_MORTALITY,COUNTRY,KOR,WPR,Western Pacific,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
4843587,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2015,,,,,,,,,42.97 [40.07-46.11],42.96604,40.07471,46.11489,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8471442,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2020,,,,,,,,,88.17 [59.95-133.23],88.16646,59.9521,133.23451,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5610830,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
461978,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
5650970,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4109692,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2012,,,,,,,,,0.01 [0.01-0.01],0.01267,0.01267,0.01267,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
2538216,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2013,,,,,,,,,75.83 [61.16-93.31],75.82987,61.1639,93.31137,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
846587,MALARIA_EST_MORTALITY,COUNTRY,CRI,AMR,Americas,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
7818732,MALARIA_EST_MORTALITY,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
988274,MALARIA_EST_MORTALITY,COUNTRY,HTI,AMR,Americas,YEAR,2001,,,,,,,,,2.48 [0.91-5.03],2.47528,0.91334,5.02999,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
4528166,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2019,,,,,,,,,2.42 [1.26-3.68],2.4189600000000002,1.25786,3.68373,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
2869032,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
4951365,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2017,,,,,,,,,103.85 [89.22-120.89],103.84875,89.22481,120.89315,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
6741760,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2003,,,,,,,,,121.73 [108.39-137.80],121.72509,108.38894,137.80315,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
8862808,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2021,,,,,,,,,0.15 [0.05-0.28],0.15471,0.05157,0.28364,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
3820051,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2013,,,,,,,,,41.77 [38.11-45.91],41.77391,38.10917,45.91218,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
799319,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3017494,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2001,,,,,,,,,124.32 [115.12-134.78],124.31884,115.12179,134.78446,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
6505926,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,1.37 [0.60-2.32],1.37182,0.59872,2.31549,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
3239964,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2022,,,,,,,,,0.89 [0.45-1.34],0.88612,0.45369,1.33981,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
8599772,MALARIA_EST_MORTALITY,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,14.15 [5.25-28.18],14.15455,5.25482,28.17739,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
58355,MALARIA_EST_MORTALITY,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2020,,,,,,,,,0.08 [0.03-0.13],0.0837,0.03348,0.13391,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
3557021,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2023,,,,,,,,,16.98 [6.47-34.39],16.98237,6.46644,34.38515,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
5342413,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2000,,,,,,,,,8.99 [8.99-8.99],8.99073,8.99073,8.99073,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
5396347,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
3941356,MALARIA_EST_MORTALITY,COUNTRY,MEX,AMR,Americas,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2329058,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2011,,,,,,,,,219.30 [203.67-235.58],219.29622,203.67134,235.57866,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
9388337,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,0.73 [0.24-1.90],0.73061,0.23502,1.90003,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
4271943,MALARIA_EST_MORTALITY,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
7967048,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
4561313,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2002,,,,,,,,,0.37 [0.16-0.65],0.37335,0.16179,0.65336,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
2862342,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2022,,,,,,,,,43.83 [37.53-54.21],43.8348,37.53299,54.21058,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2970210,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2012,,,,,,,,,13.93 [5.60-25.29],13.93308,5.59713,25.29324,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
3071314,MALARIA_EST_MORTALITY,COUNTRY,BFA,AFR,Africa,YEAR,2004,,,,,,,,,277.30 [258.37-297.83],277.30016,258.36739,297.83269,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
5025521,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2010,,,,,,,,,55.80 [51.14-61.42],55.79865,51.13813,61.41683,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
5072252,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2019,,,,,,,,,52.85 [43.85-66.82],52.85045,43.85029,66.81987,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
6910497,MALARIA_EST_MORTALITY,COUNTRY,CRI,AMR,Americas,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
5335657,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2005,,,,,,,,,8.55 [0.32-22.59],8.54919,0.3236,22.59494,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
3637905,MALARIA_EST_MORTALITY,REGION,SEAR,,,YEAR,2015,,,,,,,,,1.07 [0.58-1.66],1.07168,0.58133,1.66237,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
7206071,MALARIA_EST_MORTALITY,COUNTRY,SUR,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5624238,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2007,,,,,,,,,42.91 [13.19-93.18],42.90705,13.19099,93.18496,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
5718481,MALARIA_EST_MORTALITY,COUNTRY,CHN,WPR,Western Pacific,YEAR,2010,,,,,,,,,0 [0-0],0.00336,0.00336,0.00336,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
8014198,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2015,,,,,,,,,26.44 [11.09-46.99],26.44464,11.09021,46.99007,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2936459,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2010,,,,,,,,,0.02 [0.02-0.02],0.01981,0.01981,0.01981,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
3111845,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2019,,,,,,,,,24.34 [23.16-25.76],24.34017,23.15979,25.76476,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
8464772,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2020,,,,,,,,,1.38 [0.71-2.10],1.37814,0.71017,2.09534,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5072292,MALARIA_EST_MORTALITY,COUNTRY,HND,AMR,Americas,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
5126231,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2012,,,,,,,,,44.26 [35.21-56.77],44.26193,35.21006,56.76918,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
1695830,MALARIA_EST_MORTALITY,REGION,AMR,,,YEAR,2017,,,,,,,,,0.45 [0.30-0.62],0.44944,0.30452,0.61584,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
5186861,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2002,,,,,,,,,158.31 [145.88-172.11],158.30585,145.87899,172.1098,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
6910529,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2002,,,,,,,,,172.59 [163.12-182.54],172.59044,163.11783,182.53506,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
5281627,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2013,,,,,,,,,0.38 [0.19-0.61],0.38424,0.18785,0.60625,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
5403175,MALARIA_EST_MORTALITY,COUNTRY,KAZ,EUR,Europe,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
5819747,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2023,,,,,,,,,40.89 [34.23-50.33],40.89144,34.23363,50.33018,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
2484223,MALARIA_EST_MORTALITY,COUNTRY,CIV,AFR,Africa,YEAR,2023,,,,,,,,,34.56 [29.53-40.80],34.56048,29.52609,40.79812,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
9428666,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2009,,,,,,,,,125.97 [117.90-134.68],125.96905,117.8966,134.67623,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
6047933,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
8108804,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2002,,,,,,,,,166.40 [151.96-182.86],166.4021,151.96312,182.86157,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
6755414,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2010,,,,,,,,,45.49 [44.04-47.17],45.49037,44.04396,47.16591,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
1614691,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5099315,MALARIA_EST_MORTALITY,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2001,,,,,,,,,3.10 [3.10-3.10],3.09743,3.09743,3.09743,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
3388560,MALARIA_EST_MORTALITY,COUNTRY,BLZ,AMR,Americas,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8687358,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
260858,MALARIA_EST_MORTALITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
